ccode,year,UCDP_Civil_conflict_0_1_2,polity,GDP_per_capita_ln,GDP_growth,population_size,trade,ethnic_diversity,national_capacity,government,congress,ucdp_neighbor_confilctnumber
51,2002,0.0,9.0,8.161817479,0.013449296,0.327147165,0.848277346,0.239,0.000207522,3.0,6.0,1.0
51,2003,0.0,9.0,8.211115083,0.019972909,0.32197708,0.818467554,0.236,0.000200201,3.0,6.0,1.0
51,2004,0.0,9.0,8.174902182,0.036663176,0.316810101,0.881506308,0.233,0.00019094,3.0,7.0,1.0
51,2005,0.0,9.0,8.245007214,0.013237251,0.311555539,0.893181041,0.23,0.000184731,3.0,7.0,2.0
51,2006,0.0,9.0,8.339367055,0.008937979,0.305934299,0.904878933,0.227,0.000178776,3.0,7.0,1.0
51,2007,0.0,9.0,8.393442672,0.028991253,0.299597274,1.007455988,0.224,0.000183195,3.0,7.0,1.0
51,2008,0.0,9.0,8.459031336,0.01431954,0.292502894,1.012444221,0.222,0.000183425,3.0,7.0,1.0
51,2009,0.0,9.0,8.523334486,-0.008117367,0.2849531,1.135774038,0.219,0.000177019,3.0,7.0,1.0
51,2010,0.0,9.0,8.396015244,-0.043453019,0.277247127,0.868851243,0.216,0.000172075,3.0,7.0,1.0
51,2011,0.0,9.0,8.47865554,-0.014571472,0.269484741,0.809204003,0.213,0.000170967,3.0,7.0,1.0
51,2012,0.0,9.0,8.562861621,0.017303763,0.261735085,0.838218202,0.21,0.0001738,3.0,7.0,1.0
51,2013,0.0,9.0,8.583324194,-0.00613636,0.254123639,0.820400783,0.21,0.000171475,3.0,7.0,1.0
51,2014,0.0,9.0,8.541927367,0.00517686,0.246874379,0.83259572,0.21,0.000169015,3.0,7.0,1.0
51,2015,0.0,9.0,8.512404394,0.006898224,0.240140578,0.847409986,0.21,0.000163613,3.0,7.0,1.0
51,2016,0.0,9.0,8.583038455,0.009214871,0.234044618,0.761175217,0.21,0.000165748,3.0,7.0,1.0
51,2017,0.0,9.0,8.576083705,0.027604376,0.228352637,0.764552024,0.21,0.00016414,3.0,7.0,1.0
51,2018,0.0,9.0,8.631670398,0.022930337,0.222674419,0.835231725,0.21,0.00016414,3.0,7.0,0.0
51,2019,0.0,9.0,8.695825221,0.025158446,0.216937712,,0.21,0.00016414,3.0,7.0,1.0
51,2020,0.0,9.0,8.704782344,0.018094315,0.211277982,,0.21,0.00016414,3.0,7.0,1.0
51,2021,0.0,9.0,8.575470648,-0.083044192,0.205671381,,0.21,0.00016414,3.0,7.0,1.0
51,2022,0.0,9.0,8.635274505,0.057046798,0.200480216,,0.21,0.00016414,3.0,7.0,1.0
51,2023,0.0,9.0,8.79897917,0.064393032,0.195798452,,0.21,0.00016414,3.0,7.0,1.0
51,2024,0.0,9.0,8.928428399,0.027463443,0.191341179,,0.21,0.00016414,3.0,7.0,1.0
51,2025,0.0,9.0,8.956067375,-0.005350391,0.187023871,,0.21,0.00016414,3.0,7.0,2.0
51,2025,,9.0,8.961560634879353,0.011924866179817754,0.18992540383333334,0.8326309850115609,0.21,0.00016414,3.0,7.0,1.0
51,2026,0.0,,,,,,,,,,
52,1963,0.0,4.0,6.557659792,0.027424631,0.432448737,,0.626,0.000916037,2.0,7.0,1.0
52,1964,0.0,4.0,6.629739545,0.056045972,0.432687949,,0.627,0.000899167,2.0,7.0,0.0
52,1965,0.0,4.0,6.660275508,0.076304998,0.432340084,,0.627,0.000959711,2.0,7.0,1.0
52,1966,0.0,4.0,6.677533912,0.006938503,0.43117807,,0.628,0.000959566,2.0,7.0,2.0
52,1967,0.0,4.0,6.644489841,0.040568216,0.429341743,,0.629,0.000960048,2.0,7.0,1.0
52,1968,0.0,4.0,6.681737426,0.020425177,0.426832201,,0.629,0.000893496,2.0,7.0,1.0
52,1969,0.0,4.0,6.664630467,0.052151416,0.42345971,,0.63,0.000859778,2.0,7.0,1.0
52,1970,0.0,4.0,6.679008126,0.027306846,0.418595889,,0.631,0.000807878,2.0,7.0,1.0
52,1971,0.0,4.0,6.721329139,0.035336357,0.411638067,,0.631,0.000775238,2.0,7.0,1.0
52,1972,0.0,4.0,6.797329795,0.010403358,0.404059007,,0.632,0.000697654,2.0,7.0,1.0
52,1973,0.0,4.0,6.9739775,0.057803468,0.397347183,,0.632,0.000662987,2.0,7.0,1.0
52,1974,0.0,4.0,7.150169658,0.016564208,0.390885746,,0.633,0.000612233,2.0,7.0,1.0
52,1975,0.0,4.0,7.582242894,0.03807604,0.383901964,,0.634,0.000567021,2.0,7.0,1.0
52,1976,0.0,4.0,7.749189567,0.014779654,0.376240603,,0.634,0.000399283,2.0,7.0,1.0
52,1977,0.0,4.0,7.760437311,0.064051454,0.368175592,,0.635,0.000515709,2.0,7.0,1.0
52,1978,0.0,4.0,7.975349261,0.091217904,0.360169403,,0.635,0.000447549,2.0,7.0,1.0
52,1979,0.0,4.0,8.08920414,0.100164805,0.353048184,,0.636,0.000400866,2.0,7.0,1.0
52,1980,0.0,4.0,8.33234671,0.035993675,0.347518304,,0.636,0.000387796,2.0,7.0,1.0
52,1981,0.0,4.0,8.623362757,0.103908101,0.343926957,,0.637,0.000407516,2.0,7.0,1.0
52,1982,0.0,7.0,8.725947224,0.045772086,0.342184282,,0.638,0.000348056,3.0,7.0,1.0
52,1983,0.0,7.0,8.866779944,0.037993181,0.341799609,,0.638,0.000358064,3.0,7.0,2.0
52,1984,0.0,7.0,8.80848997,-0.103003285,0.342212439,,0.639,0.000264253,3.0,7.0,1.0
52,1985,0.0,7.0,8.796961957,-0.057509062,0.343036368,,0.639,0.000250374,3.0,7.0,1.0
52,1986,0.0,7.0,8.734399255,-0.041194196,0.343896635,,0.64,0.000269647,3.0,7.0,1.0
52,1987,0.0,8.0,8.290542522,-0.03279163,0.344296455,,0.64,0.000267931,3.0,7.0,1.0
52,1988,0.0,8.0,8.279473964,-0.045617785,0.343746817,,0.641,0.000275859,3.0,6.0,2.0
52,1989,0.0,8.0,8.204349133,-0.039197241,0.342083388,,0.642,0.00025364,3.0,6.0,1.0
52,1990,1.0,8.0,8.155604784,-0.008299142,0.339673139,,0.642,0.000230968,3.0,6.0,3.0
52,1991,0.0,8.0,8.306040199,0.015091678,0.33662565,,0.643,0.000379426,3.0,6.0,1.0
52,1992,0.0,8.0,8.344357172,0.031124079,0.332787977,,0.643,0.000363064,3.0,6.0,2.0
52,1993,0.0,8.0,8.361351769,0.100929795,0.328075563,,0.644,0.000414693,3.0,7.0,2.0
52,1994,0.0,8.0,8.201855488,-0.006691148,0.322325106,,0.644,0.000450681,3.0,7.0,1.0
52,1995,0.0,8.0,8.25347837,0.035671806,0.315560354,,0.645,0.000420363,3.0,7.0,1.0
52,1996,0.0,9.0,8.322561556,0.038099131,0.30768521,,0.645,0.000429419,3.0,7.0,1.0
52,1997,0.0,9.0,8.395766147,0.071344775,0.298801816,,0.646,0.000434973,3.0,7.0,1.0
52,1998,0.0,9.0,8.388210289,0.075228546,0.289295406,,0.646,0.000424092,3.0,7.0,1.0
52,1999,0.0,9.0,8.436787368,0.08124564,0.279415093,,0.647,0.000492679,3.0,7.0,1.0
52,2000,0.0,9.0,8.552576456,0.080248176,0.269513356,,0.647,0.000500211,3.0,7.0,1.0
52,2001,0.0,9.0,8.729007166,0.069013596,0.259758769,,0.648,0.000519307,3.0,7.0,1.0
52,2002,0.0,9.0,8.803636698,0.04168524,0.250336648,,0.649,0.000520757,3.0,7.0,1.0
52,2003,0.0,9.0,8.819359481,0.079367097,0.241618591,,0.649,0.000539444,3.0,7.0,1.0
52,2004,0.0,9.0,9.041453745,0.144409895,0.233803151,,0.65,0.000553658,3.0,7.0,1.0
52,2005,0.0,9.0,9.19746121,0.079500515,0.226900207,,0.65,0.000516647,3.0,7.0,2.0
52,2006,0.0,9.0,9.421203815,0.062089379,0.22099547,,0.651,0.000530405,3.0,7.0,1.0
52,2007,0.0,9.0,9.557728579,0.132080586,0.216089963,,0.651,0.000526128,3.0,7.0,1.0
52,2008,0.0,9.0,9.717620239,0.047542097,0.211933851,,0.652,0.000524961,3.0,7.0,1.0
52,2009,0.0,9.0,9.966462095,0.033917371,0.208410269,,0.652,0.000492206,3.0,7.0,1.0
52,2010,0.0,9.0,9.59117506,-0.043917292,0.205453948,,0.653,0.000501663,3.0,7.0,1.0
52,2011,0.0,9.0,9.730111351,0.033232247,0.203074091,,0.653,0.000497854,3.0,7.0,1.0
52,2012,0.0,9.0,9.860166971,-0.002943544,0.201233277,,0.654,0.000510405,3.0,7.0,1.0
52,2013,0.0,9.0,9.920007295,0.067107463,0.199759369,,0.654,0.000484752,3.0,7.0,1.0
52,2014,0.0,9.0,9.966742958,0.033681929,0.198502392,,0.655,0.000534833,3.0,7.0,1.0
52,2015,0.0,9.0,9.99466655,0.036708685,0.197278366,,0.656,0.00050086,3.0,7.0,1.0
52,2016,0.0,9.0,9.897883518,-0.004062833,0.196026276,,0.657,0.000521875,3.0,7.0,1.0
52,2017,0.0,9.0,9.767103746,-0.075363631,0.194729601,,0.658,0.000477351,3.0,7.0,1.0
52,2018,0.0,9.0,9.773783112,-0.048727495,0.19330356,,0.659,0.000477351,3.0,7.0,0.0
52,2019,0.0,9.0,9.774090387,-0.009454497,0.190453911,,0.659,0.000477351,3.0,7.0,1.0
52,2020,0.0,9.0,9.753455797,0.004677345,0.188380787,,0.659,0.000477351,3.0,7.0,1.0
52,2021,0.0,9.0,9.634602834,-0.087887982,0.187459888,,0.659,0.000477351,3.0,7.0,1.0
52,2022,0.0,9.0,9.782086145,-0.007167406,0.185453556,,0.659,0.000477351,3.0,7.0,1.0
52,2023,0.0,9.0,9.940374788,0.008612608,0.182981193,,0.659,0.000477351,3.0,7.0,1.0
52,2024,0.0,9.0,9.815172797,0.014664595,0.180270238,,0.659,0.000477351,3.0,7.0,1.0
52,2025,0.0,9.0,9.838117274,0.025092081,0.177602988,,0.659,0.000477351,3.0,7.0,2.0
52,2025,,9.0,9.846127695659478,0.020876574241031166,0.17938843883333333,0.0,0.659,0.000477351,3.0,7.0,1.0
52,2026,0.0,,,,,,,,,,
70,1962,0.0,-6.0,5.92615831,0.05,0.469811878,0.190277401,0.54,0.007490254,1.0,5.5,1.0
70,1963,0.0,-6.0,5.964752697,0.046644147,0.471230239,0.186778421,0.541,0.007625064,1.0,6.0,0.0
70,1964,0.0,-6.0,6.041568292,0.081068869,0.472230854,0.182737264,0.542,0.007668537,1.0,6.0,1.0
70,1965,0.0,-6.0,6.177330263,0.119054808,0.473050676,0.17486494,0.543,0.007968837,1.0,6.0,0.0
70,1966,0.0,-6.0,6.228223821,0.071,0.473998237,0.171569231,0.544,0.00814685,1.0,6.0,1.0
70,1967,0.0,-6.0,6.302501486,0.060961393,0.474887341,0.164848684,0.545,0.008378649,1.0,6.0,1.0
70,1968,0.0,-6.0,6.357441905,0.058549249,0.475579589,0.158771988,0.546,0.008706526,1.0,6.0,1.0
70,1969,0.0,-6.0,6.424744076,0.094232788,0.47619223,0.163915804,0.547,0.008601421,1.0,6.0,1.0
70,1970,0.0,-6.0,6.493326376,0.0341862,0.476743104,0.168174631,0.548,0.008242408,1.0,6.0,1.0
70,1971,0.0,-6.0,6.551090114,0.06502484,0.477205371,0.174122973,0.549,0.010004516,1.0,6.0,1.0
70,1972,0.0,-6.0,6.618621969,0.037624677,0.477501413,0.163596939,0.55,0.009952107,1.0,6.5,1.0
70,1973,0.0,-6.0,6.730504452,0.082288073,0.477449552,0.168900885,0.551,0.00996719,1.0,6.5,2.0
70,1974,0.0,-6.0,6.901780344,0.078611199,0.476974698,0.178768162,0.552,0.00989983,1.0,6.5,1.0
70,1975,0.0,-6.0,7.136564992,0.057768272,0.476045827,0.189811111,0.553,0.010007672,1.0,6.5,1.0
70,1976,0.0,-6.0,7.308523029,0.05744485,0.474558648,0.165145455,0.554,0.010188706,1.0,6.5,1.0
70,1977,0.0,-6.0,7.290633056,0.044174441,0.472470399,0.183570751,0.555,0.010419272,1.0,6.5,1.0
70,1978,0.0,-3.0,7.182063655,0.033906397,0.469786338,0.205412872,0.556,0.010800863,1.0,6.0,2.0
70,1979,0.0,-3.0,7.381133959,0.089569423,0.466529163,0.215107403,0.557,0.011491411,1.0,6.0,2.0
70,1980,0.0,-3.0,7.62572418,0.096981701,0.462629198,0.236401173,0.558,0.011815346,1.0,6.0,3.0
70,1981,0.0,-3.0,8.024738328,0.087566224,0.458030183,0.224346197,0.559,0.012225123,1.0,7.0,2.0
70,1982,0.0,-3.0,8.250657777,0.095858412,0.451652104,0.221172749,0.56,0.012473963,1.0,7.0,2.0
70,1983,0.0,-3.0,7.871676621,-0.000495864,0.444019838,0.241340136,0.56,0.012619035,1.0,7.0,3.0
70,1984,0.0,-3.0,7.682875389,-0.04624128,0.436663263,0.27096102,0.561,0.012199434,1.0,7.0,3.0
70,1985,0.0,-3.0,7.826964718,0.035134133,0.429556137,0.256724173,0.562,0.012106846,1.0,7.0,3.0
70,1986,0.0,-3.0,7.864307817,0.019192158,0.422758531,0.243312924,0.563,0.012232454,1.0,7.0,3.0
70,1987,0.0,-3.0,7.471895464,-0.039299599,0.416163373,0.296062226,0.564,0.01196913,1.0,7.0,3.0
70,1988,0.0,-3.0,7.543942161,0.020633632,0.409588052,0.312623208,0.565,0.011981407,1.0,7.0,3.0
70,1989,0.0,0.0,7.731848362,0.012182612,0.403131814,0.387903369,0.566,0.011845606,1.0,7.0,3.0
70,1990,0.0,0.0,7.910611053,0.036254487,0.396817525,0.383296501,0.567,0.012262589,1.0,7.0,3.0
70,1991,0.0,0.0,8.056892481,0.052500433,0.390379849,0.385196964,0.568,0.012042532,1.0,7.0,3.0
70,1992,0.0,0.0,8.218744582,0.03975905,0.384050647,0.357865352,0.569,0.012396405,1.0,7.0,2.0
